,Station,Lat,Lng
4440,no ID,43.91902,-91.60807
4441,no ID,43.91778,-91.60652
4442,no ID,43.91707,-91.60537
4443,no ID,43.9163,-91.6039
4444,no ID,43.91589,-91.60295
4445,no ID,43.91545,-91.60184
4446,no ID,43.91515,-91.60085
4447,no ID,43.91479,-91.5994
4448,no ID,43.91448,-91.59757
4449,no ID,43.91441,-91.59711
4450,no ID,43.91436,-91.5966
4451,no ID,43.91426,-91.59538
4452,no ID,43.91424,-91.59312
4453,no ID,43.91455,-91.58902
4454,no ID,43.91471,-91.58627
4455,no ID,43.9147,-91.58315
4456,no ID,43.91459,-91.58061
4457,no ID,43.91418,-91.57657
4458,no ID,43.91342,-91.57223
4459,no ID,43.91248,-91.56855
4460,no ID,43.91062,-91.56239
4461,no ID,43.91037,-91.56126
4462,no ID,43.91027,-91.56035
4463,no ID,43.91023,-91.55939
4464,no ID,43.91026,-91.55835
4465,no ID,43.91031,-91.55747
4466,no ID,43.91074,-91.55426
4467,no ID,43.91143,-91.54907
4468,no ID,43.9115,-91.54658
4469,no ID,43.91154,-91.53529
4470,no ID,43.91154,-91.53233
4471,no ID,43.91153,-91.52272
4472,no ID,43.91166,-91.521
4473,no ID,43.91195,-91.51937
4474,no ID,43.91251,-91.51769
4475,no ID,43.91319,-91.51617
4476,no ID,43.91628,-91.5107
4477,no ID,43.91743,-91.50817
4478,no ID,43.9184,-91.50558
4479,no ID,43.91915,-91.50297
4480,no ID,43.9203,-91.49798
4481,no ID,43.921,-91.49573
4482,no ID,43.92186,-91.49352
4483,no ID,43.92345,-91.48981
4484,no ID,43.92355,-91.48958
4485,no ID,43.92451,-91.48704
4486,no ID,43.92491,-91.48563
4487,no ID,43.92541,-91.4835
4488,no ID,43.92567,-91.48173
4489,no ID,43.9258,-91.47986
4490,no ID,43.92581,-91.47778
4491,no ID,43.92563,-91.4754
4492,no ID,43.925,-91.47074
4493,no ID,43.92279,-91.45341
4494,no ID,43.92214,-91.44869
4495,no ID,43.92212,-91.44686
4496,no ID,43.92229,-91.44539
4497,no ID,43.92255,-91.44434
4498,no ID,43.92297,-91.4431
4499,no ID,43.92334,-91.44229
4500,no ID,43.92416,-91.441
4501,no ID,43.92594,-91.43872
4502,no ID,43.9279,-91.43603
4503,no ID,43.92814,-91.43579
4504,no ID,43.92906,-91.4345
4505,no ID,43.92962,-91.43321
4506,no ID,43.93001,-91.43186
4507,no ID,43.93076,-91.42835
4508,no ID,43.9315,-91.42514
4509,no ID,43.93228,-91.42216
4510,no ID,43.93242,-91.42101
4511,no ID,43.9324,-91.41986
4512,no ID,43.93227,-91.41856
4513,no ID,43.93199,-91.41745
4514,no ID,43.93148,-91.41625
4515,no ID,43.93076,-91.41507
4516,no ID,43.92871,-91.41269
4517,no ID,43.92764,-91.41121
4518,no ID,43.92434,-91.40413
4519,no ID,43.92345,-91.4022
4520,no ID,43.92278,-91.4006
4521,no ID,43.92225,-91.39914
4522,no ID,43.92173,-91.39713
4523,no ID,43.9212,-91.39438
4524,no ID,43.92094,-91.39133
4525,no ID,43.92011,-91.38286
4526,no ID,43.91962,-91.37999
4527,no ID,43.91915,-91.37791
4528,no ID,43.91828,-91.37522
4529,no ID,43.91561,-91.36668
4530,no ID,43.9153,-91.36564
4531,no ID,43.91484,-91.36449
4532,no ID,43.91443,-91.36363
4533,no ID,43.91374,-91.36253
4534,no ID,43.91274,-91.36167
4535,no ID,43.91208,-91.36112
4536,no ID,43.91165,-91.3608
4537,no ID,43.91027,-91.35949
4538,no ID,43.9096,-91.35857
4539,no ID,43.90711,-91.35387
4540,no ID,43.90596,-91.35167
4541,no ID,43.90532,-91.35047
4542,no ID,43.90464,-91.34917
4543,no ID,43.90415,-91.34843
4544,no ID,43.90376,-91.34794
4545,no ID,43.90329,-91.34747
4546,no ID,43.90274,-91.34703
4547,no ID,43.90131,-91.34639
4548,no ID,43.90093,-91.34631
4549,no ID,43.90028,-91.34608
4550,no ID,43.89866,-91.34566
4551,no ID,43.89595,-91.34486
4552,no ID,43.89347,-91.34405
4553,no ID,43.89277,-91.34378
4554,no ID,43.89227,-91.34351
4555,no ID,43.89135,-91.34293
4556,no ID,43.89098,-91.34264
4557,no ID,43.89057,-91.34228
4558,no ID,43.88795,-91.33949
4559,no ID,43.88774,-91.3392
4560,no ID,43.88675,-91.3381
4561,no ID,43.88636,-91.33775
4562,no ID,43.88604,-91.33739
4563,no ID,43.88582,-91.3371
4564,no ID,43.88481,-91.33573
4565,no ID,43.88203,-91.33134
4566,no ID,43.87896,-91.32671
4567,no ID,43.87813,-91.32557
4568,no ID,43.87726,-91.32459
4569,no ID,43.87494,-91.32227
4570,no ID,43.87323,-91.3203
4571,no ID,43.86816,-91.31409
4572,no ID,43.86722,-91.31301
4573,no ID,43.86666,-91.31258
4574,no ID,43.86603,-91.3122
4575,no ID,43.86521,-91.31191
4576,no ID,43.86295,-91.31119
4577,no ID,43.8605,-91.3099
4578,no ID,43.85919,-91.30901
4579,no ID,43.85869,-91.30843
4580,no ID,43.85836,-91.30793
4581,no ID,43.85818,-91.30763
4582,no ID,43.85794,-91.30713
4583,no ID,43.8577,-91.30644
4584,no ID,43.85761,-91.30617
4585,no ID,43.85755,-91.30587
4586,no ID,43.85744,-91.30512
4587,no ID,43.85743,-91.30386
4588,no ID,43.85762,-91.30175
4589,no ID,43.85779,-91.29995
4590,no ID,43.85782,-91.29994
4591,no ID,43.85773,-91.30071
4592,no ID,43.8577,-91.30107
4593,no ID,43.85746,-91.3044
4594,no ID,43.85748,-91.30522
4595,no ID,43.8576,-91.30602
4596,no ID,43.8577,-91.30639
4597,no ID,43.85779,-91.30668
4598,no ID,43.85805,-91.30733
4599,no ID,43.85836,-91.3079
4600,no ID,43.85871,-91.3084
4601,no ID,43.85923,-91.30896
4602,no ID,43.86087,-91.30999
4603,no ID,43.86171,-91.31042
4604,no ID,43.86299,-91.3111
4605,no ID,43.86527,-91.31175
4606,no ID,43.86606,-91.31209
4607,no ID,43.86671,-91.31246
4608,no ID,43.86726,-91.3129
4609,no ID,43.86821,-91.31398
4610,no ID,43.8733,-91.32019
4611,no ID,43.87501,-91.32214
4612,no ID,43.87732,-91.32449
4613,no ID,43.87819,-91.32548
4614,no ID,43.87902,-91.32661
4615,no ID,43.88091,-91.32945
4616,no ID,43.88207,-91.33119
4617,no ID,43.88414,-91.33448
4618,no ID,43.88483,-91.33562
4619,no ID,43.88585,-91.33698
4620,no ID,43.88609,-91.33726
4621,no ID,43.8864,-91.33762
4622,no ID,43.89061,-91.34218
4623,no ID,43.89096,-91.34247
4624,no ID,43.89135,-91.34283
4625,no ID,43.8923,-91.3434
4626,no ID,43.89297,-91.3437
4627,no ID,43.89348,-91.34388
4628,no ID,43.89623,-91.34479
4629,no ID,43.89858,-91.34547
4630,no ID,43.89937,-91.34566
4631,no ID,43.90208,-91.34649
4632,no ID,43.90274,-91.34688
4633,no ID,43.90334,-91.34734
4634,no ID,43.9038,-91.34782
4635,no ID,43.90418,-91.34825
4636,no ID,43.90467,-91.34896
4637,no ID,43.90528,-91.35001
4638,no ID,43.90611,-91.35152
4639,no ID,43.90725,-91.35369
4640,no ID,43.9087,-91.35645
4641,no ID,43.90978,-91.35842
4642,no ID,43.91039,-91.35932
4643,no ID,43.91108,-91.36005
4644,no ID,43.91191,-91.36079
4645,no ID,43.91219,-91.36098
4646,no ID,43.9128,-91.36142
4647,no ID,43.91353,-91.36199
4648,no ID,43.91383,-91.36227
4649,no ID,43.91454,-91.36287
4650,no ID,43.91482,-91.36317
4651,no ID,43.91525,-91.36375
4652,no ID,43.91537,-91.36399
4653,no ID,43.91549,-91.3642
4654,no ID,43.91574,-91.36473
4655,no ID,43.91592,-91.36519
4656,no ID,43.91627,-91.36617
4657,no ID,43.91658,-91.36689
4658,no ID,43.917,-91.36769
4659,no ID,43.91734,-91.36826
4660,no ID,43.91764,-91.36871
4661,no ID,43.91958,-91.37102
4662,no ID,43.91973,-91.37125
4663,no ID,43.9215,-91.37347
4664,no ID,43.92194,-91.37418
4665,no ID,43.92223,-91.37474
4666,no ID,43.92242,-91.37517
4667,no ID,43.92279,-91.37629
4668,no ID,43.92307,-91.3778
4669,no ID,43.92403,-91.38367
4670,no ID,43.92417,-91.38454
4671,no ID,43.92453,-91.38722
4672,no ID,43.92448,-91.39037
4673,no ID,43.92433,-91.39337
4674,no ID,43.92446,-91.39516
4675,no ID,43.92474,-91.39645
4676,no ID,43.92532,-91.39791
4677,no ID,43.92799,-91.40217
4678,no ID,43.9287,-91.40363
4679,no ID,43.92959,-91.40602
4680,no ID,43.93057,-91.40904
4681,no ID,43.93167,-91.41151
4682,no ID,43.93299,-91.41365
4683,no ID,43.93332,-91.41443
4684,no ID,43.93367,-91.41559
4685,no ID,43.93379,-91.41647
4686,no ID,43.93388,-91.41769
4687,no ID,43.93382,-91.41883
4688,no ID,43.93353,-91.42034
4689,no ID,43.93156,-91.42567
4690,no ID,43.93096,-91.42825
4691,no ID,43.93018,-91.43191
4692,no ID,43.92979,-91.43324
4693,no ID,43.92924,-91.43452
4694,no ID,43.92839,-91.43588
4695,no ID,43.92605,-91.4388
4696,no ID,43.9244,-91.44103
4697,no ID,43.92405,-91.44148
4698,no ID,43.92354,-91.44226
4699,no ID,43.92313,-91.44315
4700,no ID,43.92272,-91.44437
4701,no ID,43.92246,-91.44545
4702,no ID,43.92229,-91.44692
4703,no ID,43.92231,-91.44882
4704,no ID,43.92291,-91.45345
4705,no ID,43.92516,-91.47084
4706,no ID,43.9258,-91.47555
4707,no ID,43.92597,-91.47789
4708,no ID,43.92596,-91.47997
4709,no ID,43.9258,-91.48178
4710,no ID,43.92557,-91.48342
4711,no ID,43.92508,-91.48568
4712,no ID,43.92467,-91.48711
4713,no ID,43.92371,-91.48964
4714,no ID,43.92359,-91.48991
4715,no ID,43.92202,-91.49347
4716,no ID,43.92115,-91.49571
4717,no ID,43.92047,-91.49786
4718,no ID,43.9193,-91.50299
4719,no ID,43.91857,-91.50552
4720,no ID,43.91763,-91.50813
4721,no ID,43.91645,-91.51061
4722,no ID,43.91361,-91.5158
4723,no ID,43.9127,-91.5176
4724,no ID,43.91212,-91.51931
4725,no ID,43.91182,-91.52095
4726,no ID,43.91168,-91.52271
4727,no ID,43.91171,-91.533
4728,no ID,43.91163,-91.54672
4729,no ID,43.91157,-91.54909
4730,no ID,43.91147,-91.55055
4731,no ID,43.91088,-91.55433
4732,no ID,43.91047,-91.55746
4733,no ID,43.91042,-91.55836
4734,no ID,43.91039,-91.55939
4735,no ID,43.91042,-91.56036
4736,no ID,43.91052,-91.5613
4737,no ID,43.91078,-91.56248
4738,no ID,43.91263,-91.56863
4739,no ID,43.91357,-91.57227
4740,no ID,43.91433,-91.57662
4741,no ID,43.91475,-91.58067
4742,no ID,43.91485,-91.58317
4743,no ID,43.91486,-91.58628
4744,no ID,43.91472,-91.58911
4745,no ID,43.9144,-91.59321
4746,no ID,43.91442,-91.59541
4747,no ID,43.91459,-91.59727
4748,no ID,43.91463,-91.59759
4749,no ID,43.91488,-91.59907
4750,no ID,43.91521,-91.60059
4751,no ID,43.91553,-91.60159
4752,no ID,43.9164,-91.60379
4753,no ID,43.91717,-91.60523
4754,no ID,43.91792,-91.6064
4755,no ID,43.91909,-91.60789
4756,no ID,43.92003,-91.60883
4757,no ID,43.92332,-91.61164
4758,no ID,43.9247,-91.61285
4759,no ID,43.92598,-91.61432
4760,no ID,43.92914,-91.61804
4761,no ID,43.93112,-91.62045
4762,no ID,43.93566,-91.62592
4763,no ID,43.93917,-91.63019
4764,no ID,43.94033,-91.63171
4765,no ID,43.94218,-91.63458
4766,no ID,43.94522,-91.63952
4767,no ID,43.94887,-91.64546
4768,no ID,43.95175,-91.65014
4769,no ID,43.95536,-91.656
4770,no ID,43.95574,-91.65685
4771,no ID,43.95609,-91.65784
4772,no ID,43.95638,-91.65887
4773,no ID,43.95661,-91.6601
4774,no ID,43.95676,-91.66155
4775,no ID,43.95676,-91.66557
4776,no ID,43.95673,-91.6724
4777,no ID,43.95673,-91.67988
4778,no ID,43.95673,-91.68135
4779,no ID,43.95668,-91.68596
4780,no ID,43.95667,-91.68659
4781,no ID,43.95656,-91.68789
4782,no ID,43.95638,-91.68907
4783,no ID,43.95609,-91.69056
4784,no ID,43.95561,-91.69203
4785,no ID,43.95326,-91.69721
4786,no ID,43.94883,-91.70681
4787,no ID,43.9481,-91.7085
4788,no ID,43.94751,-91.71013
4789,no ID,43.94671,-91.71253
4790,no ID,43.94587,-91.71558
4791,no ID,43.94434,-91.72154
4792,no ID,43.94237,-91.7292
4793,no ID,43.94137,-91.73315
4794,no ID,43.94099,-91.73506
4795,no ID,43.94075,-91.73714
4796,no ID,43.94072,-91.73894
4797,no ID,43.94075,-91.74011
4798,no ID,43.94083,-91.74425
4799,no ID,43.94096,-91.75319
4800,no ID,43.94086,-91.75499
4801,no ID,43.94017,-91.75923
4802,no ID,43.94005,-91.76113
4803,no ID,43.94001,-91.77007
4804,no ID,43.93985,-91.77243
4805,no ID,43.93774,-91.78758
4806,no ID,43.93662,-91.79554
4807,no ID,43.93457,-91.81005
4808,no ID,43.93448,-91.81065
4809,no ID,43.93421,-91.81299
4810,no ID,43.93408,-91.81562
4811,no ID,43.93414,-91.82529
4812,no ID,43.93422,-91.83936
4813,no ID,43.93425,-91.84733
4814,no ID,43.93416,-91.84891
4815,no ID,43.93401,-91.85068
4816,no ID,43.93338,-91.85639
4817,no ID,43.93298,-91.86001
4818,no ID,43.93272,-91.86133
4819,no ID,43.93251,-91.86215
4820,no ID,43.93157,-91.86491
4821,no ID,43.93094,-91.86701
4822,no ID,43.93078,-91.86867
4823,no ID,43.93081,-91.87049
4824,no ID,43.93176,-91.87559
4825,no ID,43.93244,-91.87933
4826,no ID,43.93291,-91.88201
4827,no ID,43.93318,-91.88485
4828,no ID,43.93326,-91.88715
4829,no ID,43.93328,-91.90871
4830,no ID,43.93328,-91.9296
4831,no ID,43.93309,-91.93152
4832,no ID,43.93126,-91.94398
4833,no ID,43.93109,-91.94542
4834,no ID,43.93098,-91.94686
4835,no ID,43.93099,-91.94856
4836,no ID,43.93112,-91.9508
4837,no ID,43.93136,-91.95267
4838,no ID,43.9317,-91.95434
4839,no ID,43.9321,-91.95584
4840,no ID,43.93286,-91.95822
4841,no ID,43.93308,-91.95881
4842,no ID,43.93558,-91.96573
4843,no ID,43.93729,-91.97061
4844,no ID,43.93773,-91.97223
4845,no ID,43.93801,-91.97405
4846,no ID,43.93807,-91.97572
4847,no ID,43.93798,-91.97718
4848,no ID,43.93779,-91.97831
4849,no ID,43.93749,-91.97956
4850,no ID,43.93483,-91.98897
4851,no ID,43.93446,-91.99078
4852,no ID,43.93438,-91.99258
4853,no ID,43.93512,-92.00432
4854,no ID,43.9354,-92.00841
4855,no ID,43.93557,-92.00958
4856,no ID,43.93581,-92.01077
4857,no ID,43.93615,-92.01187
4858,no ID,43.93654,-92.01286
4859,no ID,43.93794,-92.01572
4860,no ID,43.93861,-92.01718
4861,no ID,43.93906,-92.01836
4862,no ID,43.93962,-92.02002
4863,no ID,43.94038,-92.0226
4864,no ID,43.94222,-92.03042
4865,no ID,43.94253,-92.03155
4866,no ID,43.9434,-92.03413
4867,no ID,43.9438,-92.03516
4868,no ID,43.94437,-92.03646
4869,no ID,43.9451,-92.03796
4870,no ID,43.94581,-92.03924
4871,no ID,43.94666,-92.04055
4872,no ID,43.94801,-92.04243
4873,no ID,43.94873,-92.04353
4874,no ID,43.94938,-92.04458
4875,no ID,43.94977,-92.04536
4876,no ID,43.95023,-92.04633
4877,no ID,43.95066,-92.0474
4878,no ID,43.95112,-92.04866
4879,no ID,43.95178,-92.05095
4880,no ID,43.95193,-92.05165
4881,no ID,43.95212,-92.05256
4882,no ID,43.95238,-92.05452
4883,no ID,43.95246,-92.05522
4884,no ID,43.95255,-92.05705
4885,no ID,43.95258,-92.05846
4886,no ID,43.95256,-92.06062
4887,no ID,43.95244,-92.06545
4888,no ID,43.95237,-92.07004
4889,no ID,43.9522,-92.0774
4890,no ID,43.95222,-92.07961
4891,no ID,43.95236,-92.08112
4892,no ID,43.95262,-92.08286
4893,no ID,43.95296,-92.08435
4894,no ID,43.95403,-92.08808
4895,no ID,43.9543,-92.08923
4896,no ID,43.9545,-92.09029
4897,no ID,43.95472,-92.09174
4898,no ID,43.95488,-92.0933
4899,no ID,43.95494,-92.09575
4900,no ID,43.95498,-92.10396
4901,no ID,43.95499,-92.11233
4902,no ID,43.95502,-92.13406
4903,no ID,43.95501,-92.13902
4904,no ID,43.95503,-92.14405
4905,no ID,43.95498,-92.15863
4906,no ID,43.95539,-92.17911
4907,no ID,43.95549,-92.18749
4908,no ID,43.95536,-92.19834
4909,no ID,43.9554,-92.21108
4910,no ID,43.9554,-92.22038
4911,no ID,43.95545,-92.23465
4912,no ID,43.95544,-92.23893
4913,no ID,43.95545,-92.24308
4914,no ID,43.95552,-92.26118
4915,no ID,43.95558,-92.27825
4916,no ID,43.95562,-92.28554
4917,no ID,43.95565,-92.29204
4918,no ID,43.95567,-92.29906
4919,no ID,43.95577,-92.32291
4920,no ID,43.9558,-92.33818
4921,no ID,43.95575,-92.33907
4922,no ID,43.95565,-92.34013
4923,no ID,43.95553,-92.34116
4924,no ID,43.95522,-92.34297
4925,no ID,43.95477,-92.34486
4926,no ID,43.95301,-92.35111
4927,no ID,43.95272,-92.35207
4928,no ID,43.95174,-92.35556
4929,no ID,43.95109,-92.35783
4930,no ID,43.95097,-92.35823
4931,no ID,43.95028,-92.36086
4932,no ID,43.95006,-92.36162
4933,no ID,43.94979,-92.36237
4934,no ID,43.94882,-92.36443
4935,no ID,43.9483,-92.36531
4936,no ID,43.94764,-92.36623
4937,no ID,43.94655,-92.36741
4938,no ID,43.94515,-92.36854
4939,no ID,43.94373,-92.36935
4940,no ID,43.93868,-92.37186
4941,no ID,43.93633,-92.37299
4942,no ID,43.93494,-92.37369
4943,no ID,43.93414,-92.37407
4944,no ID,43.93294,-92.37472
4945,no ID,43.93231,-92.37532
4946,no ID,43.93152,-92.37616
4947,no ID,43.93108,-92.37678
4948,no ID,43.9304,-92.37819
4949,no ID,43.93014,-92.37885
4950,no ID,43.92981,-92.38017
4951,no ID,43.92965,-92.38116
4952,no ID,43.92958,-92.38246
4953,no ID,43.92918,-92.39248
4954,no ID,43.92888,-92.39449
4955,no ID,43.92852,-92.39584
4956,no ID,43.92792,-92.39751
4957,no ID,43.92748,-92.39838
4958,no ID,43.92689,-92.39941
4959,no ID,43.92423,-92.40273
4960,no ID,43.92375,-92.40333
4961,no ID,43.92315,-92.40398
4962,no ID,43.92263,-92.40463
4963,no ID,43.92205,-92.40549
4964,no ID,43.92141,-92.40675
4965,no ID,43.92092,-92.40807
4966,no ID,43.92079,-92.40856
4967,no ID,43.92065,-92.40906
4968,no ID,43.92054,-92.40972
4969,no ID,43.92035,-92.41106
4970,no ID,43.92,-92.41558
4971,no ID,43.91981,-92.41682
4972,no ID,43.91942,-92.41848
4973,no ID,43.91881,-92.42036
4974,no ID,43.91827,-92.42152
4975,no ID,43.91293,-92.43155
4976,no ID,43.91212,-92.43366
4977,no ID,43.91063,-92.43847
4978,no ID,43.9085,-92.44517
4979,no ID,43.90698,-92.45009
4980,no ID,43.90653,-92.45119
4981,no ID,43.9059,-92.45246
4982,no ID,43.90531,-92.4535
4983,no ID,43.90471,-92.45434
4984,no ID,43.89415,-92.4679
4985,no ID,43.89283,-92.46959
4986,no ID,43.89101,-92.47204
4987,no ID,43.88983,-92.47392
4988,no ID,43.88919,-92.47544
4989,no ID,43.88687,-92.48297
4990,no ID,43.88627,-92.48495
4991,no ID,43.88525,-92.48808
4992,no ID,43.88354,-92.49355
4993,no ID,43.88097,-92.50171
4994,no ID,43.88048,-92.50302
4995,no ID,43.87973,-92.50441
4996,no ID,43.87863,-92.50602
4997,no ID,43.87718,-92.50764
4998,no ID,43.87525,-92.5097
4999,no ID,43.86749,-92.51801
5000,no ID,43.86275,-92.52312
5001,no ID,43.86205,-92.52389
5002,no ID,43.85833,-92.52777
5003,no ID,43.84839,-92.53774
5004,no ID,43.8441,-92.54202
5005,no ID,43.84307,-92.54312
5006,no ID,43.8413,-92.54481
5007,no ID,43.83947,-92.54663
5008,no ID,43.83783,-92.54829
5009,no ID,43.83623,-92.55018
5010,no ID,43.83435,-92.55276
5011,no ID,43.83211,-92.55576
5012,no ID,43.82532,-92.56496
5013,no ID,43.8186,-92.57407
5014,no ID,43.81752,-92.57536
5015,no ID,43.81602,-92.57694
5016,no ID,43.80928,-92.58379
5017,no ID,43.80699,-92.58624
5018,no ID,43.80509,-92.58839
5019,no ID,43.80478,-92.58879
5020,no ID,43.79559,-92.60055
5021,no ID,43.79108,-92.60639
5022,no ID,43.78796,-92.61037
5023,no ID,43.78512,-92.61405
5024,no ID,43.78266,-92.61723
5025,no ID,43.77895,-92.62159
5026,no ID,43.77657,-92.62435
5027,no ID,43.77553,-92.62554
5028,no ID,43.76095,-92.6422
5029,no ID,43.75735,-92.6463
5030,no ID,43.75564,-92.64844
5031,no ID,43.75382,-92.65084
5032,no ID,43.74819,-92.65866
5033,no ID,43.73801,-92.67278
5034,no ID,43.73705,-92.67406
5035,no ID,43.73621,-92.67507
5036,no ID,43.73527,-92.67588
5037,no ID,43.73371,-92.67688
5038,no ID,43.73166,-92.67815
5039,no ID,43.72363,-92.68321
5040,no ID,43.72236,-92.6842
5041,no ID,43.72127,-92.68512
5042,no ID,43.71972,-92.68681
5043,no ID,43.71864,-92.68816
5044,no ID,43.71762,-92.68963
5045,no ID,43.71646,-92.69141
5046,no ID,43.71252,-92.69754
5047,no ID,43.71038,-92.70078
5048,no ID,43.70848,-92.70376
5049,no ID,43.69588,-92.72295
5050,no ID,43.69495,-92.72425
5051,no ID,43.69008,-92.73019
5052,no ID,43.68813,-92.73249
5053,no ID,43.6777,-92.74509
5054,no ID,43.67695,-92.7463
5055,no ID,43.67636,-92.74747
5056,no ID,43.67585,-92.74863
5057,no ID,43.67558,-92.74938
5058,no ID,43.67533,-92.7502
5059,no ID,43.67516,-92.75087
5060,no ID,43.67486,-92.75248
5061,no ID,43.6748,-92.75298
5062,no ID,43.67468,-92.75425
5063,no ID,43.67468,-92.75809
5064,no ID,43.67456,-92.76194
5065,no ID,43.67441,-92.76432
5066,no ID,43.67386,-92.77029
5067,no ID,43.67369,-92.77288
5068,no ID,43.6736,-92.77618
5069,no ID,43.6737,-92.79037
5070,no ID,43.67371,-92.79408
5071,no ID,43.67372,-92.79756
5072,no ID,43.67382,-92.80913
5073,no ID,43.67379,-92.82926
5074,no ID,43.67376,-92.83372
5075,no ID,43.67376,-92.8444
5076,no ID,43.67368,-92.84611
5077,no ID,43.67337,-92.84969
5078,no ID,43.67187,-92.86009
5079,no ID,43.67169,-92.86224
5080,no ID,43.6716,-92.86424
5081,no ID,43.67157,-92.86567
5082,no ID,43.67157,-92.8692
5083,no ID,43.67159,-92.87209
5084,no ID,43.67156,-92.875
5085,no ID,43.67157,-92.88094
5086,no ID,43.67155,-92.89476
5087,no ID,43.67155,-92.89944
5088,no ID,43.67162,-92.91431
5089,no ID,43.67181,-92.91663
5090,no ID,43.67203,-92.91807
5091,no ID,43.67216,-92.91893
5092,no ID,43.67365,-92.92666
5093,no ID,43.67392,-92.92873
5094,no ID,43.67398,-92.93001
5095,no ID,43.67401,-92.93057
5096,no ID,43.674,-92.9331
5097,no ID,43.674,-92.93461
5098,no ID,43.67401,-92.93645
5099,no ID,43.67404,-92.93945
5100,no ID,43.67412,-92.94115
5101,no ID,43.67419,-92.94353
5102,no ID,43.67426,-92.9452
5103,no ID,43.6744,-92.94799
5104,no ID,43.67451,-92.9491
5105,no ID,43.6746,-92.95135
5106,no ID,43.67471,-92.95278
5107,no ID,43.67482,-92.95325
5108,no ID,43.6752,-92.95493
5109,no ID,43.67566,-92.95606
5110,no ID,43.67587,-92.95644
5111,no ID,43.6763,-92.9572
5112,no ID,43.67719,-92.95855
5113,no ID,43.67953,-92.96225
5114,no ID,43.68024,-92.96363
5115,no ID,43.68059,-92.96494
5116,no ID,43.68082,-92.96628
5117,no ID,43.68085,-92.96727
5118,no ID,43.68079,-92.97102
5119,no ID,43.68071,-92.97365
5120,no ID,43.68064,-92.97655
5121,no ID,43.68057,-92.97942
5122,no ID,43.68059,-92.97973
5123,no ID,43.68074,-92.9812
5124,no ID,43.68082,-92.98297
5125,no ID,43.68087,-92.9848
5126,no ID,43.68084,-92.98933
5127,no ID,43.68076,-92.99344
5128,no ID,43.68071,-92.99752
5129,no ID,43.68056,-92.99871
5130,no ID,43.68011,-93.00029
5131,no ID,43.67952,-93.00187
5132,no ID,43.67881,-93.00318
5133,no ID,43.67563,-93.00787
5134,no ID,43.67524,-93.00839
5135,no ID,43.67438,-93.0096
5136,no ID,43.66862,-93.01791
5137,no ID,43.66666,-93.02013
5138,no ID,43.66604,-93.02081
5139,no ID,43.66537,-93.02159
5140,no ID,43.66468,-93.02251
5141,no ID,43.66244,-93.02543
5142,no ID,43.66143,-93.02708
5143,no ID,43.66111,-93.02798
5144,no ID,43.66072,-93.02858
5145,no ID,43.66054,-93.02924
5146,no ID,43.6601,-93.03088
5147,no ID,43.65986,-93.03244
5148,no ID,43.65975,-93.04366
5149,no ID,43.65978,-93.04943
5150,no ID,43.65978,-93.05605
5151,no ID,43.65982,-93.06065
5152,no ID,43.65998,-93.06554
5153,no ID,43.66003,-93.0683
5154,no ID,43.66,-93.06994
5155,no ID,43.65983,-93.07298
5156,no ID,43.65893,-93.08661
5157,no ID,43.65889,-93.08823
5158,no ID,43.65887,-93.08917
5159,no ID,43.65889,-93.09145
5160,no ID,43.65953,-93.10525
5161,no ID,43.65966,-93.10867
5162,no ID,43.65969,-93.11
5163,no ID,43.65971,-93.11454
5164,no ID,43.65974,-93.1195
5165,no ID,43.65978,-93.12828
5166,no ID,43.65978,-93.14011
5167,no ID,43.6598,-93.14921
5168,no ID,43.65992,-93.16908
5169,no ID,43.65987,-93.18048
5170,no ID,43.65979,-93.19066
5171,no ID,43.65979,-93.19238
5172,no ID,43.65982,-93.19306
5173,no ID,43.65992,-93.19379
